MURDGRP,SEX,MSA_LABEL,WEAPON_CODE,TOTAL,SOLVED,PERCENT,WEAPON_LABEL,UNSOLVED
14269318,2,"Memphis, TN-MS-AR",17,7,0,0.0,Weapon Not Reported,7
19752093,1,Rural South Carolina,17,7,0,0.0,Weapon Not Reported,7
23295064,1,"Macon, GA",17,7,0,0.0,Weapon Not Reported,7
28348562,1,"St. Louis, MO-IL",3,7,0,0.0,Explosives,7
44115925,2,"Los Angeles-Long Beach, CA",17,7,0,0.0,Weapon Not Reported,7
44553863,1,"Birmingham-Hoover, AL",17,7,0,0.0,Weapon Not Reported,7
45766364,1,"El Paso, TX",17,7,0,0.0,Weapon Not Reported,7
49307978,1,"Phoenix-Mesa-Scottsdale, AZ",17,7,0,0.0,Weapon Not Reported,7
50326458,1,"Houma-Bayou Cane-Thibodaux, LA",17,7,0,0.0,Weapon Not Reported,7
50540837,9,"New York-New Jersey-Long Island, NY-NJ",7,7,0,0.0,Knife or cutting instrument,7
63903474,9,"Riverside-San Bernardino, CA",10,7,0,0.0,Other or type unknown,7
68209276,2,"Milwaukee-Waukesha-West Allis, WI",17,7,0,0.0,Weapon Not Reported,7
69793617,1,"Dayton, OH",17,7,0,0.0,Weapon Not Reported,7
73274011,2,"Phoenix-Mesa-Scottsdale, AZ",17,7,0,0.0,Weapon Not Reported,7
76126098,2,"Detroit-Warren-Livonia, MI",17,7,0,0.0,Weapon Not Reported,7
40785428,1,"Charleston-North Charleston, SC",7,212,206,0.9716981132075472,Knife or cutting instrument,6
68627874,2,Rural South Carolina,7,173,167,0.9653179190751445,Knife or cutting instrument,6
97408508,2,Rural Wisconsin,6,119,113,0.9495798319327731,"Handgun - pistol, revolver, etc",6
62215225,1,"Ogden-Clearfield, UT",6,116,110,0.9482758620689655,"Handgun - pistol, revolver, etc",6
57684912,1,Rural Maine,6,112,106,0.9464285714285714,"Handgun - pistol, revolver, etc",6
74331868,1,Rural Florida,11,109,103,0.944954128440367,"Personal weapons, includes beating",6
6067346,2,"Hickory-Lenoir-Morganton, NC",6,108,102,0.9444444444444444,"Handgun - pistol, revolver, etc",6
39177794,2,"Atlanta-Sandy Springs-Marietta, GA",15,108,102,0.9444444444444444,Shotgun,6
85518390,2,"Sarasota-Bradenton-Venice, FL",6,102,96,0.9411764705882353,"Handgun - pistol, revolver, etc",6
7863514,2,Rural Colorado,6,98,92,0.9387755102040817,"Handgun - pistol, revolver, etc",6
78874533,1,"Spartanburg, SC",7,89,83,0.9325842696629213,Knife or cutting instrument,6
95217254,1,Rural Utah,6,89,83,0.9325842696629213,"Handgun - pistol, revolver, etc",6
11839068,1,"Baton Rouge, LA",11,86,80,0.9302325581395349,"Personal weapons, includes beating",6
7516363,2,Rural Pennsylvania,14,85,79,0.9294117647058824,Rifle,6
74534622,1,"Hartford, CT",11,84,78,0.9285714285714286,"Personal weapons, includes beating",6
52904160,1,"Lake Charles, LA",7,82,76,0.926829268292683,Knife or cutting instrument,6
64385220,2,Rural Iowa,6,77,71,0.922077922077922,"Handgun - pistol, revolver, etc",6
92105844,1,"Knoxville, TN",15,76,70,0.9210526315789473,Shotgun,6
68693427,1,"Gulfport-Biloxi, MS",7,74,68,0.918918918918919,Knife or cutting instrument,6
87131165,2,"Richmond, VA",15,74,68,0.918918918918919,Shotgun,6
12814345,2,Rural Florida,11,73,67,0.9178082191780822,"Personal weapons, includes beating",6
43718786,2,"Scranton--Wilkes-Barre, PA",6,73,67,0.9178082191780822,"Handgun - pistol, revolver, etc",6
48219813,1,"Chattanooga, TN-GA",15,73,67,0.9178082191780822,Shotgun,6
69110675,1,Rural Nebraska,7,73,67,0.9178082191780822,Knife or cutting instrument,6
37836309,2,"Charleston, WV",6,72,66,0.9166666666666666,"Handgun - pistol, revolver, etc",6
56073007,1,"Wilmington, NC",7,72,66,0.9166666666666666,Knife or cutting instrument,6
79002395,2,Rural Wyoming,6,72,66,0.9166666666666666,"Handgun - pistol, revolver, etc",6
84129260,2,"Cleveland-Elyria-Mentor, OH",15,71,65,0.9154929577464789,Shotgun,6
81372330,2,"Waco, TX",6,69,63,0.9130434782608695,"Handgun - pistol, revolver, etc",6
15495234,2,"Port St. Lucie-Fort Pierce, FL",6,68,62,0.9117647058823529,"Handgun - pistol, revolver, etc",6
81467587,2,"Gulfport-Biloxi, MS",6,68,62,0.9117647058823529,"Handgun - pistol, revolver, etc",6
41119492,1,Rural New Hampshire,6,67,61,0.9104477611940298,"Handgun - pistol, revolver, etc",6
90376587,1,"Greensboro-High Point, NC",11,67,61,0.9104477611940298,"Personal weapons, includes beating",6
80587805,1,"Dalton, GA",6,65,59,0.9076923076923077,"Handgun - pistol, revolver, etc",6
21248384,2,"Columbus, OH",15,62,56,0.9032258064516129,Shotgun,6
76173067,1,Rural Idaho,7,62,56,0.9032258064516129,Knife or cutting instrument,6
71702958,2,"Las Vegas-Paradise, NV",14,61,55,0.9016393442622951,Rifle,6
47197523,1,"Charleston-North Charleston, SC",1,59,53,0.8983050847457628,"Blunt object - hammer, club, etc",6
57329502,2,"Santa Barbara-Santa Maria, CA",6,59,53,0.8983050847457628,"Handgun - pistol, revolver, etc",6
2685068,1,"Canton-Massillon, OH",7,57,51,0.8947368421052632,Knife or cutting instrument,6
18999937,1,"Wichita, KS",15,57,51,0.8947368421052632,Shotgun,6
20917305,2,"Birmingham-Hoover, AL",15,57,51,0.8947368421052632,Shotgun,6
68414672,1,"Vero Beach, FL",6,57,51,0.8947368421052632,"Handgun - pistol, revolver, etc",6
13407025,1,"Green Bay, WI",6,56,50,0.8928571428571429,"Handgun - pistol, revolver, etc",6
607179,1,"Bloomington, IN",6,55,49,0.8909090909090909,"Handgun - pistol, revolver, etc",6
22197051,2,"Nashville-Davidson-Murfreesboro, TN",15,54,48,0.8888888888888888,Shotgun,6
22630191,1,"Las Cruces, NM",7,54,48,0.8888888888888888,Knife or cutting instrument,6
11571150,1,"Greenville, SC",1,53,47,0.8867924528301887,"Blunt object - hammer, club, etc",6
1597948,1,"Fairbanks, AK",6,52,46,0.8846153846153846,"Handgun - pistol, revolver, etc",6
32623436,2,"Wichita, KS",11,52,46,0.8846153846153846,"Personal weapons, includes beating",6
48762643,2,"Indianapolis, IN",15,51,45,0.8823529411764706,Shotgun,6
97449298,1,"Wheeling, WV-OH",6,51,45,0.8823529411764706,"Handgun - pistol, revolver, etc",6
50275860,2,"Syracuse, NY",11,50,44,0.88,"Personal weapons, includes beating",6
54692716,2,"Sarasota-Bradenton-Venice, FL",11,50,44,0.88,"Personal weapons, includes beating",6
74132194,1,"Huntington-Ashland, WV-KY-OH",7,50,44,0.88,Knife or cutting instrument,6
13212360,2,"Wichita, KS",7,49,43,0.8775510204081632,Knife or cutting instrument,6
13220404,1,"Visalia-Porterville, CA",11,49,43,0.8775510204081632,"Personal weapons, includes beating",6
27090969,2,"Los Angeles-Long Beach, CA",8,49,43,0.8775510204081632,"Narcotics or drugs, sleeping pills",6
42062807,1,"Spokane, WA",11,49,43,0.8775510204081632,"Personal weapons, includes beating",6
27969667,1,"Vallejo-Fairfield, CA",11,48,42,0.875,"Personal weapons, includes beating",6
38208954,1,"Hanford-Corcoran, CA",7,48,42,0.875,Knife or cutting instrument,6
61760741,2,Rural Missouri,15,48,42,0.875,Shotgun,6
1449035,1,"Knoxville, TN",11,47,41,0.8723404255319149,"Personal weapons, includes beating",6
31675733,1,Rural Alabama,1,47,41,0.8723404255319149,"Blunt object - hammer, club, etc",6
4160559,1,"Honolulu, HI",14,45,39,0.8666666666666667,Rifle,6
17887645,2,Rural New Mexico,10,45,39,0.8666666666666667,Other or type unknown,6
97771527,2,"Charleston, WV",7,45,39,0.8666666666666667,Knife or cutting instrument,6
15904170,2,"Greenville, NC",6,44,38,0.8636363636363636,"Handgun - pistol, revolver, etc",6
16675952,2,"Fayetteville, NC",7,44,38,0.8636363636363636,Knife or cutting instrument,6
56356681,1,"Wichita Falls, TX",15,44,38,0.8636363636363636,Shotgun,6
82966587,2,"Spartanburg, SC",7,44,38,0.8636363636363636,Knife or cutting instrument,6
16256632,1,"Auburn-Opelika, AL",5,43,37,0.8604651162790697,"Firearm, type not stated",6
84736389,1,"Chattanooga, TN-GA",14,43,37,0.8604651162790697,Rifle,6
72524516,1,"Danville, VA",7,42,36,0.8571428571428571,Knife or cutting instrument,6
48151452,1,"Florence, SC",14,41,35,0.8536585365853658,Rifle,6
50369842,1,"Montgomery, AL",14,41,35,0.8536585365853658,Rifle,6
62592526,1,"Columbus, GA-AL",10,41,35,0.8536585365853658,Other or type unknown,6
85833966,2,"Memphis, TN-MS-AR",14,41,35,0.8536585365853658,Rifle,6
52624208,1,"New Haven-Milford, CT",15,40,34,0.85,Shotgun,6
32279088,2,Rural California,1,39,33,0.8461538461538461,"Blunt object - hammer, club, etc",6
40520812,2,"Lansing-East Lansing, MI",11,39,33,0.8461538461538461,"Personal weapons, includes beating",6
55483256,2,"Greensboro-High Point, NC",11,39,33,0.8461538461538461,"Personal weapons, includes beating",6
8523638,1,"Merced, CA",11,37,31,0.8378378378378378,"Personal weapons, includes beating",6
6247055,2,"Fresno, CA",15,36,30,0.8333333333333334,Shotgun,6
31255902,2,"Durham, NC",11,36,30,0.8333333333333334,"Personal weapons, includes beating",6
35400054,2,Rural Michigan,1,36,30,0.8333333333333334,"Blunt object - hammer, club, etc",6
54067123,1,"Columbus, GA-AL",1,36,30,0.8333333333333334,"Blunt object - hammer, club, etc",6
74468097,2,"Bridgeport-Stamford-Norwalk, CT",11,36,30,0.8333333333333334,"Personal weapons, includes beating",6
96249374,1,"Hickory-Lenoir-Morganton, NC",11,36,30,0.8333333333333334,"Personal weapons, includes beating",6
9499448,1,"Altoona, PA",6,35,29,0.8285714285714286,"Handgun - pistol, revolver, etc",6
30757645,1,"Akron, OH",1,35,29,0.8285714285714286,"Blunt object - hammer, club, etc",6
92536767,1,"Pine Bluff, AR",14,35,29,0.8285714285714286,Rifle,6
96650536,2,"Evansville, IN-KY",7,35,29,0.8285714285714286,Knife or cutting instrument,6
3132310,1,"Tampa-St. Petersburg-Clearwater, FL",9,34,28,0.8235294117647058,Other gun,6
39023057,2,Rural Alaska,7,34,28,0.8235294117647058,Knife or cutting instrument,6
42439277,1,"Lancaster, PA",10,34,28,0.8235294117647058,Other or type unknown,6
54399246,2,"Port St. Lucie-Fort Pierce, FL",7,34,28,0.8235294117647058,Knife or cutting instrument,6
64257637,1,"South Bend-Mishawaka, IN-MI",15,33,27,0.8181818181818182,Shotgun,6
81385835,1,"Spartanburg, SC",1,33,27,0.8181818181818182,"Blunt object - hammer, club, etc",6
85804538,1,"Reno-Sparks, NV",1,33,27,0.8181818181818182,"Blunt object - hammer, club, etc",6
92886575,1,"Gadsden, AL",7,33,27,0.8181818181818182,Knife or cutting instrument,6
842886,1,"Eugene-Springfield, OR",1,32,26,0.8125,"Blunt object - hammer, club, etc",6
1957096,1,"Longview, TX",1,32,26,0.8125,"Blunt object - hammer, club, etc",6
6987853,2,"Visalia-Porterville, CA",7,32,26,0.8125,Knife or cutting instrument,6
42835357,2,"Tallahassee, FL",11,32,26,0.8125,"Personal weapons, includes beating",6
63941176,1,"Anderson, SC",14,32,26,0.8125,Rifle,6
79433151,1,"Brownsville-Harlingen, TX",10,31,25,0.8064516129032258,Other or type unknown,6
80829862,2,"Springfield, MA",11,31,25,0.8064516129032258,"Personal weapons, includes beating",6
84599574,1,"Cape Coral-Fort Myers, FL",15,31,25,0.8064516129032258,Shotgun,6
96537401,1,"Dallas-Fort Worth-Arlington, TX",0,31,25,0.8064516129032258,Asphyxiation - includes death by gas,6
2583274,2,"Redding, CA",6,30,24,0.8,"Handgun - pistol, revolver, etc",6
6673051,1,"Virginia Beach-Norfolk-Newport News, VA-NC",4,30,24,0.8,Fire,6
23395488,2,Rural Oregon,16,30,24,0.8,Strangulation - hanging,6
33574895,2,"Springfield, IL",10,30,24,0.8,Other or type unknown,6
44219550,2,"Charleston, WV",5,30,24,0.8,"Firearm, type not stated",6
74584797,1,"Flagstaff, AZ",7,30,24,0.8,Knife or cutting instrument,6
95188505,2,"Sacramento-Roseville, CA",0,30,24,0.8,Asphyxiation - includes death by gas,6
4772434,2,"Utica-Rome, NY",7,29,23,0.7931034482758621,Knife or cutting instrument,6
5557906,2,"Kalamazoo-Portage, MI",11,29,23,0.7931034482758621,"Personal weapons, includes beating",6
17802879,2,"Flint, MI",1,29,23,0.7931034482758621,"Blunt object - hammer, club, etc",6
55177653,1,"Huntington-Ashland, WV-KY-OH",1,29,23,0.7931034482758621,"Blunt object - hammer, club, etc",6
71928368,1,"Salt Lake City, UT",15,29,23,0.7931034482758621,Shotgun,6
27411802,2,"Reading, PA",7,28,22,0.7857142857142857,Knife or cutting instrument,6
35106463,2,"Elkhart-Goshen, IN",6,28,22,0.7857142857142857,"Handgun - pistol, revolver, etc",6
36678239,2,"Ann Arbor, MI",7,28,22,0.7857142857142857,Knife or cutting instrument,6
42818898,1,"Seattle-Tacoma-Bellevue, WA",8,28,22,0.7857142857142857,"Narcotics or drugs, sleeping pills",6
64259574,2,"Scranton--Wilkes-Barre, PA",1,28,22,0.7857142857142857,"Blunt object - hammer, club, etc",6
78619702,2,"Rockford, IL",10,28,22,0.7857142857142857,Other or type unknown,6
19534657,1,"Billings, MT",5,27,21,0.7777777777777778,"Firearm, type not stated",6
36362918,2,"Winston-Salem, NC",11,27,21,0.7777777777777778,"Personal weapons, includes beating",6
39841141,2,"Pittsburgh, PA",0,27,21,0.7777777777777778,Asphyxiation - includes death by gas,6
79270430,2,Rural Ohio,5,27,21,0.7777777777777778,"Firearm, type not stated",6
94930617,2,Rural Michigan,0,27,21,0.7777777777777778,Asphyxiation - includes death by gas,6
28404918,2,Rural Pennsylvania,5,26,20,0.7692307692307693,"Firearm, type not stated",6
32656324,2,"El Centro, CA",6,26,20,0.7692307692307693,"Handgun - pistol, revolver, etc",6
78312178,1,"Cape Coral-Fort Myers, FL",14,26,20,0.7692307692307693,Rifle,6
95204733,1,"Merced, CA",14,26,20,0.7692307692307693,Rifle,6
96411206,2,Rural Colorado,10,26,20,0.7692307692307693,Other or type unknown,6
96997528,1,"Lansing-East Lansing, MI",1,26,20,0.7692307692307693,"Blunt object - hammer, club, etc",6
3928366,2,"Columbus, GA-AL",10,25,19,0.76,Other or type unknown,6
4273472,2,"El Paso, TX",1,25,19,0.76,"Blunt object - hammer, club, etc",6
6733458,2,Rural Pennsylvania,8,25,19,0.76,"Narcotics or drugs, sleeping pills",6
39231242,2,"Jacksonville, NC",6,25,19,0.76,"Handgun - pistol, revolver, etc",6
62974050,2,"Lexington-Fayette, KY",5,25,19,0.76,"Firearm, type not stated",6
63943260,2,"San Diego-Carlsbad-San Marcos, CA",0,25,19,0.76,Asphyxiation - includes death by gas,6
20753454,1,"Laredo, TX",14,24,18,0.75,Rifle,6
32725189,1,"Des Moines, IA",1,24,18,0.75,"Blunt object - hammer, club, etc",6
54809931,2,"Battle Creek, MI",7,24,18,0.75,Knife or cutting instrument,6
94969838,2,"Springfield, MO",7,24,18,0.75,Knife or cutting instrument,6
31365038,2,"Albany-Schenectady-Troy, NY",1,23,17,0.7391304347826086,"Blunt object - hammer, club, etc",6
32157307,1,"Charlottesville, VA",5,23,17,0.7391304347826086,"Firearm, type not stated",6
32227660,2,"Eugene-Springfield, OR",7,23,17,0.7391304347826086,Knife or cutting instrument,6
42757833,2,Rural Iowa,1,23,17,0.7391304347826086,"Blunt object - hammer, club, etc",6
48774424,1,"Roanoke, VA",1,23,17,0.7391304347826086,"Blunt object - hammer, club, etc",6
51498877,2,"Des Moines, IA",5,23,17,0.7391304347826086,"Firearm, type not stated",6
96065268,1,"Yakima, WA",11,23,17,0.7391304347826086,"Personal weapons, includes beating",6
7298992,2,"San Antonio, TX",0,22,16,0.7272727272727273,Asphyxiation - includes death by gas,6
20095218,1,"Elmira, NY",6,22,16,0.7272727272727273,"Handgun - pistol, revolver, etc",6
28086044,2,"Albany, GA",10,22,16,0.7272727272727273,Other or type unknown,6
32535942,1,Rural Alaska,1,22,16,0.7272727272727273,"Blunt object - hammer, club, etc",6
40495049,1,Rural Idaho,1,22,16,0.7272727272727273,"Blunt object - hammer, club, etc",6
46464671,2,"Ann Arbor, MI",10,22,16,0.7272727272727273,Other or type unknown,6
68292760,2,"Knoxville, TN",5,22,16,0.7272727272727273,"Firearm, type not stated",6
74973223,1,"Pascagoula, MS",5,22,16,0.7272727272727273,"Firearm, type not stated",6
85814462,1,Rural Vermont,5,22,16,0.7272727272727273,"Firearm, type not stated",6
88801893,2,"Battle Creek, MI",6,22,16,0.7272727272727273,"Handgun - pistol, revolver, etc",6
54939703,1,"Greenville, NC",9,21,15,0.7142857142857143,Other gun,6
62449916,1,"San Angelo, TX",5,21,15,0.7142857142857143,"Firearm, type not stated",6
71300623,1,"Elkhart-Goshen, IN",10,21,15,0.7142857142857143,Other or type unknown,6
72401275,2,"Grand Rapids-Wyoming, MI",5,21,15,0.7142857142857143,"Firearm, type not stated",6
79167578,2,"Killeen-Temple-Fort Hood, TX",5,21,15,0.7142857142857143,"Firearm, type not stated",6
85140229,1,"San Francisco-Oakland-Fremont, CA",8,21,15,0.7142857142857143,"Narcotics or drugs, sleeping pills",6
97378115,2,"Wichita Falls, TX",7,21,15,0.7142857142857143,Knife or cutting instrument,6
2843438,2,"Janesville, WI",7,20,14,0.7,Knife or cutting instrument,6
37975450,2,"Fort Smith, AR-OK",10,20,14,0.7,Other or type unknown,6
38051288,2,"Akron, OH",4,20,14,0.7,Fire,6
43556151,2,"Detroit-Warren-Livonia, MI",3,20,14,0.7,Explosives,6
57143612,1,"Richmond, VA",4,20,14,0.7,Fire,6
71017972,2,"Spokane, WA",5,20,14,0.7,"Firearm, type not stated",6
73147386,2,Rural Maine,10,20,14,0.7,Other or type unknown,6
99469682,2,"Stockton, CA",16,20,14,0.7,Strangulation - hanging,6
6152922,1,"Racine, WI",5,19,13,0.6842105263157895,"Firearm, type not stated",6
20176913,2,"Lawton, OK",10,19,13,0.6842105263157895,Other or type unknown,6
20336082,2,"Wichita, KS",1,19,13,0.6842105263157895,"Blunt object - hammer, club, etc",6
27424546,1,"Montgomery, AL",1,19,13,0.6842105263157895,"Blunt object - hammer, club, etc",6
31277655,2,"Gulfport-Biloxi, MS",10,19,13,0.6842105263157895,Other or type unknown,6
37753188,2,"Salinas, CA",1,19,13,0.6842105263157895,"Blunt object - hammer, club, etc",6
39510123,2,"Salinas, CA",10,19,13,0.6842105263157895,Other or type unknown,6
58811746,1,"Bridgeport-Stamford-Norwalk, CT",8,19,13,0.6842105263157895,"Narcotics or drugs, sleeping pills",6
60120949,2,"Allentown-Bethlehem-Easton, PA-NJ",0,19,13,0.6842105263157895,Asphyxiation - includes death by gas,6
75359422,1,"Asheville, NC",9,19,13,0.6842105263157895,Other gun,6
77978011,2,"Fort Walton Beach-Destin, FL",7,19,13,0.6842105263157895,Knife or cutting instrument,6
45763373,2,"Saginaw, MI",1,18,12,0.6666666666666666,"Blunt object - hammer, club, etc",6
62319973,2,"Harrisburg-Carlisle, PA",1,18,12,0.6666666666666666,"Blunt object - hammer, club, etc",6
72872823,2,"Deltona-Daytona Beach-Ormond Beach, FL",1,18,12,0.6666666666666666,"Blunt object - hammer, club, etc",6
10738324,2,"Bridgeport-Stamford-Norwalk, CT",1,17,11,0.6470588235294118,"Blunt object - hammer, club, etc",6
16281749,1,"Dalton, GA",10,17,11,0.6470588235294118,Other or type unknown,6
59626720,1,"Deltona-Daytona Beach-Ormond Beach, FL",9,17,11,0.6470588235294118,Other gun,6
62089359,1,"Baltimore-Towson, MD",9,17,11,0.6470588235294118,Other gun,6
93417880,2,"Sacramento-Roseville, CA",2,17,11,0.6470588235294118,Drowning,6
12663245,1,"Gadsden, AL",5,16,10,0.625,"Firearm, type not stated",6
16036048,1,"Elizabethtown, KY",5,16,10,0.625,"Firearm, type not stated",6
46833808,2,"Savannah, GA",1,16,10,0.625,"Blunt object - hammer, club, etc",6
48690513,2,"Bowling Green, KY",7,16,10,0.625,Knife or cutting instrument,6
87583647,1,"Spartanburg, SC",10,16,10,0.625,Other or type unknown,6
7751030,2,"Santa Rosa-Petaluma, CA",10,15,9,0.6,Other or type unknown,6
21636728,1,"Tulsa, OK",16,15,9,0.6,Strangulation - hanging,6
33732738,2,"New Haven-Milford, CT",16,15,9,0.6,Strangulation - hanging,6
43357612,2,"Niles-Benton Harbor, MI",10,15,9,0.6,Other or type unknown,6
56672479,2,"Battle Creek, MI",10,15,9,0.6,Other or type unknown,6
64572052,2,"Alexandria, LA",10,15,9,0.6,Other or type unknown,6
98287969,1,"San Jose-Sunnyvale-Santa Clara, CA",16,15,9,0.6,Strangulation - hanging,6
98483961,2,"Atlantic City, NJ",16,15,9,0.6,Strangulation - hanging,6
11248222,1,"Burlington, NC",9,14,8,0.5714285714285714,Other gun,6
67484328,2,"Vallejo-Fairfield, CA",10,14,8,0.5714285714285714,Other or type unknown,6
96841820,2,"Goldsboro, NC",9,14,8,0.5714285714285714,Other gun,6
97772180,2,"Santa Fe, NM",1,14,8,0.5714285714285714,"Blunt object - hammer, club, etc",6
